full_text,sentiment
"Ya hubo un FRAUDE en las elecciones al congreso que Favoreció al #PactoHistorico 

Se Advierte un fraude wn las próximas elecciones del 29 de Mayo.

¿Que esperan los entes de control para intervenir?

Señores @FiscaliaCol
@PGN_COL @CNE_COLOMBIA @PoliciaColombia https://t.co/s67ywJIM5W",negative
"#ElRiesgoEs el @CNE_COLOMBIA la @Registraduria  El Registrador Vega, parecen confabulados, para robarse las elecciones  @PGN_COL https://t.co/7dFxjf2iL3",negative
Cucuteños petristas e Idiotas Útiles para Venezuela... 😂🤣 #fico #petro #FueraPetro #fueraextremaizquierda #Colombia #Elecciones https://t.co/2KKVPTzaVU,negative
"🇨🇴 Te presentamos las propuestas #TIC de los candidatos presidenciales en #Colombia 🌐👇
https://t.co/C1jM1OxDRp",neutral
"Match presidencial: descubra su candidato ideal para las elecciones en Colombia | El Espectador #elEspectador

🚂#trendeconciencia
📺
👇 
https://t.co/14UgzE8rpJ via @PodcastAddict https://t.co/dFY6PvhhHS",neutral
"AMÉRICA LATINA
Golpe al uribismo y avance de la izquierda
a semanas de las elecciones en Colombia - 
https://t.co/DsJ3kKO3b6",positive
"#ElRiesgoEs perder la senda de crecimiento por la que va Colombia después de elecciones. El FMI, el Banco de la República y el Banco Mundial proyectan que nuestra economía sea una de las que más crezca en la región este año. Hay que cuidar la inversión y la productividad del pais",positive
"@petrogustavo sus narco amigos vándalos están amenazando a los habitantes de Córdoba y Choco.
Colombianos si queremos salvar a Colombia de estos vándalos asesinos, debemos todos unirnos y en la elecciones derrotar definitivamente al peligro social llamado
PETRO EL MADURISTA",negative
"@NoticiasCaracol Es el colmo que Petroñero salió a decir que las victimas les va a hacer falta la declaración de otoniel, que descarado si las victimas en colombia la ultrajan y a los delincuentes los ponen en el Senado tan siquiera yendo a elecciones y quería salvar a otoniel con el cuento",negative
"Con la extradición de Otoniel, se llevaron un posible muy apoyado candidato a la Presidencia de Colombia en las próximas elecciones.",negative
"Resulta inconcebible que el Congreso de Colombia apruebe reformas ilegales, y éstas pasen por oficinas jurídicas; el presidente (el más interesado) las apruebe y ejecute rápidamente, para poner todo a su favor en elecciones. Ahora, la Corte la revierte?",negative
"Deben ir presos los jurados electorales de la UP y Colombia Humana que hicieron fraude en las pasadas elecciones del congreso. Bandidos, iguales a todos los del pacto histórico.",negative
"¿Quién es ese candidato que defiende sus mismas ideas? 🧐

¡Descubralo en nuestro #MatchPresidencial! Una herramienta que creamos junto a @cifrasyconcepto y @elespectador para que el próximo 29 de mayo salga a votar por su candidato ideal. 

https://t.co/x1nxEYCfD7 https://t.co/78W2DyWiKB",neutral
"Hoy amanece colombia secuestrada y sitiada por los amigos de un candidato que lleva las politicas de un expresidente durante los ultimos años y tiene a un pais en jaque!
Tenemos la posibilidad de salvar a colombia en estas elecciones 2022.
Tenemos el derecho al cambio y a la paz https://t.co/gf6MHsLrkc",positive
"@Danielacad3 Consejo de un Venezolano que ama a Colombia. No bajen la guardia, el que cuenta los votos @Registraduria es FICHA DEL FORO DE SAO PAULO. Todavía hay vicios de las elecciones pasadas para favorecer al Pacto Histórico y ni pío a dicho el tipo. Pilas pues",negative
"@DanielPalam @MinInterior @INPEC_Colombia @DanielPalam para cuando #TodaLaContundenciaContraLaCriminalidad en la @Registraduria ?
Cree q las elecciones #M29 con el #registradorcorrupto Alex Vega y con las denuncias @NoticiasRCN de lo que pasó en Marzo 13, estas no se las va a robar? 
Contundencia esperamos con esto.",negative
"Cerca de 3 mil jurados de votación de la Registraduría están inhabilitados. 

La indagación fue adelantada por la Procuraduría ante las primarias de las elecciones presidenciales de Colombia. 
https://t.co/DrcoKxOTPs",neutral
"Petro se está convirtiendo en un peligro para la seguridad nacional de Colombia. 

https://t.co/86BnUWZIVc",negative
"@lcvelez El mayor riesgo es:
1. Que nadie nos garantice unas elecciones sin freude.
2. Si pierde petro, arderá Colombia...sí gana ...también.",negative
"@karinin7986 @juanitacatano Profe no se desgaste con esa señora su intelecto no le da para más por eso se chamusco en las pasadas elecciones,además esa señora debe de haber trabajado con la ""dea"" para poder que el partido CR le dieran el aval,recuerde que ella está en el partido más corrupto de Colombia",negative
"@Registraduria @PGN_COL @CGR_Colombia @moecolombia Una pregunta

¿El es quien capacito a los jurados de votación del Pacto Histórico para que pudiera votar 2 veces y así ""democratizar"" con el registrador,  Indra y Petro las elecciones al Congreso? 

#RegistraduriaCorrupta 
#TibisayVegaRenuncie 
#RegistradorRenuncie",negative
"El próximo 2 de junio se realizará el ""Debate Feminista: Colombia 2022"" con los candidatos presidenciales que logren llegar a segunda vuelta 💭🇨🇴

https://t.co/zpHp59ivvi",neutral
"En los consulados de Colombia en el exterior se adelantan las pruebas de funcionalidad para las elecciones de presidente y vicepresidente de la república. En el país, la Registraduría Nacional alista los simulacros para los comicios del 29 de mayo.

#GarantesDeLaDemocracia https://t.co/7NOQaPod0z",neutral
"@lafm tremendo informe de la posible corrupción en el fraude del pasado 13 de marzo a la Colombia humana le asignaron 24 mil jurados que si votaron 2 veces cada uno significaría el robo más grande en Colombia, y el registrador intento quitar la huella y la firma de las elecciones",positive
"#QuienRespondePor la plata que regalaron en contratos escudándose en ""beneficiar a la Colombia profunda"" durante las elecciones? La misma Colombia a la que @karenabudi dejó sin conectividad. Quién responde por los 70 mil millones? No olvidemos nunca esta cifra.",negative
"@Registraduria Por primera vez en la historia de elecciones en colombia el registrador mostró su afinidad política y favoreció al mejor postor! Que risa esos garantes, son los mismos que participan en las elecciones democráticas de venezuela y que siempre dan ganador a Maduro !",negative
"35 municipios, en seis departamentos, paralizados por paro armado del Clan del Golfo. 

Colombia, con la inflación más alta en 22 años.

Caos por Ley de garantías durante elecciones.

Benito lanzó disco de 23 canciones.

Taylor Swift estrena This Love TV, de su ya grammy 1989

🥵",negative
"No había caído en cuenta que el lunes 30 de mayo es puente festivo, se pueden perjudicar las elecciones, por favor no viajen ese día, salgan a votar juiciosos que si no votan se monta Petro!! Pilas Colombia, a ser responsables!!",negative
"Colombia depende de renuncia/destitución de Alexander Vega de @Registraduria, y de auditoría imparcial que contrate @CNE_COLOMBIA (que lo dudo), fraude ocurrido en pasadas elecciones es de registrarlo en historia de Colombia, estas 2 instituciones dejan mucho que pensar.",negative
"Gracias a los Acuerdos de paz de La Habana en 2018 Colombia tuvo las elecciones más pacíficas de su historia. 
 
 Uribismo nos devolvió a elecciones en medio de guerra, paros armados y violaciones masivas a los ddhh.",negative
"🇨🇴 QUE COMIENCE EL SHOW
 COLOMBIANO (CAMINO A ELECCIONES PRESIDENCIALES EN COLOMBIA).
 
 A 23 dias para la primera ronda presidencial, se devela el pacto que hay detras.
 
 https://t.co/ugZhjFXZOD",negative
